RedFighter,BlueFighter,RedExpectedValue,BlueExpectedValue,Date,Location,Country,Winner,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsBySubmission,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsBySubmission,RedWins,RedStance,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,Finish,FinishRound,FinishRoundTime,TotalFightTimeSecs,RedWinsByDecision,RedWinsByKOTKO,BlueWinsByDecision,BlueWinsByKOTKO,RedUFC_Debut,BlueUFC_Debut,RedDaysSinceLastFight,BlueDaysSinceLastFight,RedCurrELO,BlueCurrELO,ExpectedValueDiff,CurrentLoseStreakDiff,CurrentWinStreakDiff,DrawsDiff,AvgSigStrLandedDiff,AvgSubAttDiff,AvgTDLandedDiff,LossesDiff,TotalRoundsFoughtDiff,TotalTitleBoutsDiff,WinsBySubmissionDiff,WinsDiff,HeightCmsDiff,ReachCmsDiff,WeightLbsDiff,AgeDiff,WinsByDecisionDiff,WinsByKOTKODiff,UFC_DebutDiff,DaysSinceLastFightDiff,CurrELODiff
Manvel Gamburyan,Cody Gibson,0.4777735370995014,0.5222264629004987,2014-09-27,"Las Vegas, Nevada, USA", USA,1,0,Bantamweight,MALE,3,0,1,0,4.305,0.11,0.1625,0.5555555555555556,0.09870000000000001,1,4,0,0,1,Orthodox,177.8,180.34,135,2,0,0,3.5595809523809523,0.09145454545454547,0.12774347826086957,0.28720416666666665,0.0452,7,26,1,2,4,Orthodox,165.1,170.18,135,33,27,SUB,2.0,4:56,596.0,2,0,0,1,0,0,140,91,1485.9780725737692,1501.4327860746287,-0.0444529258009973,2,-1,0,-0.7454190476190474,-0.034756521739130436,-0.26835138888888893,6,22,1,2,3,-12.700000000000017,-10.159999999999997,0,6,2,-1,0,49,-15.454713500859498
Mark Hunt,Roy Nelson,0.5234482450744073,0.47655175492559265,2014-09-20,"Saitama, Japan", Japan,1,0,Heavyweight,MALE,5,0,1,0,3.817090196078431,0.08201923076923076,0.013898113207547169,0.09060925925925926,0.044490909090909095,5,24,1,0,7,Orthodox,182.88,182.88,263,2,0,0,3.300926923076923,0.08325925925925926,0.03154642857142857,0.15793103448275864,0.10123333333333333,3,18,0,0,4,Orthodox,177.8,182.88,265,40,38,KO/TKO,2.0,3:00,480.0,1,3,0,7,0,0,483,162,1535.8744520607238,1519.5689820928235,0.046896490148814696,2,-1,0,-0.5161632730015082,0.017648315363881402,0.06732177522349937,-2,-6,-1,0,-3,-5.079999999999984,0.0,2,2,1,-4,0,321,16.305469967900308
Myles Jury,Takanori Gomi,0.601157061722646,0.39884293827735395,2014-09-20,"Saitama, Japan", Japan,1,0,Lightweight,MALE,3,0,1,0,4.205622222222222,0.05748648648648649,0.010526315789473684,0.03733461538461539,0.0123125,4,18,0,0,4,Southpaw,170.18,177.8,155,0,5,0,5.4563476190476194,0.07409090909090908,0.15507391304347826,0.27346458333333334,0.06514,0,12,0,1,5,Orthodox,177.8,185.42,145,25,35,KO/TKO,1.0,1:32,92.0,3,1,2,2,0,0,189,147,1575.8556955156746,1504.5812771010685,0.2023141234452921,0,4,0,1.2507253968253975,0.14454759725400457,0.23612996794871796,-4,-6,0,1,1,7.6200000000000045,7.619999999999976,-10,-10,1,-1,0,42,71.27441841460609
Yoshihiro Akiyama,Amir Sadollah,0.41971056720463507,0.5802894327953649,2014-09-20,"Saitama, Japan", Japan,1,0,Welterweight,MALE,3,1,0,0,12.711846153846155,0.09274074074074076,0.07508214285714286,0.09863103448275862,0.047066666666666666,4,25,1,1,6,Orthodox,177.8,187.96,170,4,0,0,10.828125,0.079,0.06018333333333333,0.6140368421052632,0.13230000000000003,4,13,0,0,1,Orthodox,177.8,185.42,170,39,34,DEC,3.0,5:00,900.0,1,0,4,1,0,0,938,721,1440.3758420935492,1496.6537454117172,-0.16057886559072987,3,0,0,-1.883721153846155,-0.01489880952380953,0.5154058076225045,0,-12,-1,-1,-5,0.0,-2.5400000000000205,0,5,-3,-1,0,217,-56.277903318168
Miesha Tate,Rin Nakai,0.4801569576509013,0.5198430423490987,2014-09-20,"Saitama, Japan", Japan,1,0,Women's Bantamweight,FEMALE,3,0,0,0,6.01,0.47,0.29285,0.93,0.33,0,0,0,0,0,Orthodox,154.94,152.4,135,0,1,0,4.7736363636363635,0.12666666666666668,0.3686807692307692,0.42357142857142854,0.075,2,9,1,0,1,Orthodox,167.64,165.1,135,28,27,DEC,3.0,5:00,900.0,1,0,0,0,0,1,154,60,1486.2043962569437,1500.0,-0.039686084698197455,0,1,0,-1.2363636363636363,0.0758307692307692,-0.5064285714285715,2,9,1,0,1,12.699999999999989,12.699999999999989,0,1,1,0,-1,94,-13.79560374305629
Kiichi Kunimoto,Richard Walsh,0.5210411011271784,0.4789588988728216,2014-09-20,"Saitama, Japan", Japan,1,0,Welterweight,MALE,3,0,1,0,20.683349999999997,0.23,0.11388333333333334,0.2525,0.0674,0,3,0,0,1,Orthodox,182.88,185.42,170,0,2,0,5.4472249999999995,0.13999999999999999,0.04270625,0.11222222222222222,0.0337,0,2,0,1,2,Orthodox,177.8,180.34,170,33,25,DEC,3.0,5:00,900.0,0,0,1,0,0,0,98,157,1530.6294945102218,1516.0,0.04208220225435677,0,1,0,-15.236124999999998,-0.07117708333333334,-0.14027777777777778,0,-1,0,1,1,-5.079999999999984,-5.079999999999984,0,8,-1,0,0,-59,14.629494510221775
Kyoji Horiguchi,Jon Delos Reyes,0.5638713183695688,0.43612868163043117,2014-09-20,"Saitama, Japan", Japan,1,0,Flyweight,MALE,3,1,0,0,7.83,0.22,0.09999999999999999,0.25,0.0654,1,1,0,0,0,Orthodox,167.64,170.18,125,0,2,0,6.305,0.14857142857142858,0.0375,0.2222222222222222,0.06570000000000001,0,5,0,0,2,Orthodox,165.1,167.64,125,23,27,KO/TKO,1.0,3:48,228.0,1,1,0,0,0,0,133,259,1528.6244526323965,1483.9983102725457,0.12774263673913766,-1,2,0,-1.5250000000000004,-0.06249999999999999,-0.02777777777777779,-1,4,0,0,2,-2.539999999999992,-2.5400000000000205,0,-4,1,1,0,-126,44.626142359850746
Alex Caceres,Masanori Kanehara,0.5296273025267347,0.47037269747326527,2014-09-20,"Saitama, Japan", Japan,0,0,Bantamweight,MALE,3,0,0,0,7.83,0.44,0.3,1.0,0.327,0,0,0,0,0,Orthodox,170.18,170.18,135,1,0,0,6.739826829268292,0.10128571428571427,0.21425581395348836,0.044093181818181816,0.028444444444444446,5,26,0,2,5,Southpaw,177.8,185.42,145,26,31,DEC,3.0,5:00,900.0,3,0,0,0,0,1,77,60,1520.6113038688834,1500.0,0.05925460505346947,1,0,0,-1.090173170731708,-0.08574418604651163,-0.9559068181818182,5,26,0,2,5,7.6200000000000045,15.23999999999998,10,-5,3,0,-1,17,20.611303868883397
Katsunori Kikuno,Sam Sicilia,0.5007880677200053,0.4992119322799947,2014-09-20,"Saitama, Japan", Japan,1,0,Featherweight,MALE,3,0,1,0,6.69295,0.08648148148148148,0.04226071428571428,0.1263155172413793,0.07271666666666668,3,13,0,0,3,Orthodox,172.72,170.18,145,1,0,0,7.25,0.12999999999999998,0.05,0.46071666666666666,0.10885,1,4,0,0,1,Orthodox,172.72,167.64,145,32,28,SUB,2.0,1:38,398.0,1,0,1,2,0,0,119,119,1500.6447394934385,1500.0971335005204,0.001576135440010562,1,-1,0,0.5570500000000003,0.007739285714285719,0.33440114942528737,-2,-9,0,0,-2,0.0,-2.5400000000000205,0,4,0,-2,0,0,0.5476059929180792
Hyun Gyu Lim,Takenori Sato,0.5446055767270315,0.45539442327296853,2014-09-20,"Saitama, Japan", Japan,1,0,Welterweight,MALE,3,1,0,0,20.683349999999997,0.23,0.11388333333333334,0.2525,0.0674,1,1,0,0,0,Southpaw,177.8,180.34,170,1,0,0,11.516668181818181,0.11,0.026280769230769233,0.10785714285714286,0.055799999999999995,1,8,0,0,2,Orthodox,190.5,195.58,170,29,29,KO/TKO,1.0,1:18,78.0,0,2,0,0,0,0,259,217,1515.1348888924185,1484.0571384116058,0.08921115345406294,0,0,0,-9.166681818181816,-0.0876025641025641,-0.14464285714285713,0,7,0,0,2,12.699999999999989,15.240000000000009,0,0,0,2,0,42,31.07775048081271
Michinori Tanaka,Kyung Ho Kang,0.5239168037856231,0.4760831962143769,2014-09-20,"Saitama, Japan", Japan,0,0,Bantamweight,MALE,3,0,1,0,5.5,0.09714285714285713,0.0,1.0,0.1325,2,9,0,1,1,Orthodox,175.26,185.42,135,0,1,0,7.83,0.22,0.09999999999999999,0.25,0.0654,0,3,0,0,1,Orthodox,165.1,170.18,135,23,27,DEC,3.0,5:00,900.0,1,0,0,0,0,0,98,259,1517.3049462898368,1500.6731562754671,0.04783360757124622,0,0,0,2.33,0.09999999999999999,-0.75,-2,-6,0,-1,0,-10.159999999999997,-15.23999999999998,0,-4,1,0,0,-161,16.6317900143697
Kazuki Tokudome,Johnny Case,0.4770788511983577,0.5229211488016423,2014-09-20,"Saitama, Japan", Japan,0,0,Lightweight,MALE,3,0,0,0,20.5,0.44,0.4,1.14645,0.3385,0,0,0,0,0,Orthodox,177.8,182.88,155,2,0,0,8.318181818181818,0.10291666666666666,0.03076923076923077,0.3318892857142857,0.12923333333333334,2,9,0,0,1,Southpaw,180.34,185.42,155,27,25,SUB,2.0,2:34,454.0,1,0,0,0,0,1,203,60,1484.0615832794763,1500.0,-0.04584229760328462,2,0,0,-12.181818181818182,-0.36923076923076925,-0.8145607142857143,2,9,0,0,1,2.539999999999992,2.539999999999992,0,2,1,0,-1,143,-15.938416720523719
Maximo Blanco,Dan Hooker,0.4587231449083348,0.5412768550916651,2014-09-20,"Saitama, Japan", Japan,1,0,Featherweight,MALE,3,0,1,0,13.5,0.223,0.13333333333333333,0.25,0.068,0,1,0,0,1,Switch,182.88,190.5,155,0,1,0,5.773809523809524,0.08268181818181818,0.06449130434782609,0.1875,0.0636,3,13,0,0,2,Orthodox,172.72,180.34,145,30,24,DEC,3.0,5:00,900.0,2,0,0,1,0,0,112,84,1487.252478365997,1516.0,-0.0825537101833303,0,0,0,-7.726190476190476,-0.06884202898550724,-0.0625,3,12,0,0,1,-10.159999999999997,-10.159999999999997,-10,6,2,-1,0,28,-28.74752163400308
Antonio Silva,Andrei Arlovski,0.4805112981068473,0.5194887018931527,2014-09-13,"Brasilia, Distrito Federal, Brazil", Brazil,0,0,Heavyweight,MALE,5,0,4,0,20.7857,0.2265,0.11903333333333332,0.035725,0.028599999999999997,4,29,5,2,11,Orthodox,190.5,195.58,240,2,0,0,2.1192125,0.12794117647058822,0.005555555555555556,0.027894736842105264,0.0131,3,11,1,0,2,Orthodox,193.04,203.2,264,34,35,KO/TKO,1.0,2:59,179.0,0,2,2,7,0,0,476,91,1504.9212711380192,1518.4702724125264,-0.038977403786305376,2,-4,0,-18.6664875,-0.11347777777777777,-0.007830263157894736,-1,-18,-4,-2,-9,2.539999999999992,7.619999999999976,24,-1,-2,-5,0,385,-13.54900127450719
Gleison Tibau,Piotr Hallmann,0.5491294707357354,0.45087052926426463,2014-09-13,"Brasilia, Distrito Federal, Brazil", Brazil,1,0,Lightweight,MALE,3,0,1,0,10.590909090909092,0.11208333333333333,0.14615384615384613,0.4033178571428571,0.13356666666666667,1,8,0,2,2,Orthodox,175.26,180.34,155,0,1,0,3.992671428571428,0.07456140350877193,0.17206034482758623,0.8036220338983051,0.11635,8,55,0,4,14,Southpaw,177.8,180.34,155,30,27,DEC,3.0,5:00,900.0,9,1,0,0,0,0,59,98,1550.666371374741,1516.4172101274385,0.09825894147147074,0,0,0,-6.598237662337663,0.02590649867374009,0.400304176755448,7,47,0,2,12,2.5400000000000205,0.0,0,3,9,1,0,-39,34.24916124730248
Leonardo Santos,Efrain Escudero,0.5647487266668711,0.43525127333312885,2014-09-13,"Brasilia, Distrito Federal, Brazil", Brazil,1,0,Lightweight,MALE,3,3,0,0,6.578125,0.09011764705882352,0.14259444444444444,0.39999999999999997,0.08885,4,19,1,0,3,Orthodox,175.26,177.8,155,1,0,0,20.683349999999997,0.23,0.11388333333333334,0.2525,0.0674,1,5,1,1,1,Orthodox,182.88,190.5,155,34,28,DEC,3.0,5:00,900.0,0,0,2,1,0,0,462,875,1516.0,1470.753915972414,0.1294974533337423,-2,0,0,14.105224999999997,-0.028711111111111104,-0.14749999999999996,-3,-14,0,1,-2,7.6200000000000045,12.699999999999989,0,6,-2,-1,0,-413,45.246084027585994
Santiago Ponzinibbio,Wendell Oliveira,0.47809649684442646,0.5219035031555735,2014-09-13,"Brasilia, Distrito Federal, Brazil", Brazil,1,0,Welterweight,MALE,3,0,0,0,20.683349999999997,0.46,0.34165,1.01,0.337,0,0,0,0,0,Orthodox,177.8,182.88,170,1,0,0,20.683349999999997,0.23,0.11388333333333334,0.2525,0.0674,1,3,0,0,0,Orthodox,182.88,185.42,170,27,31,DEC,,,,0,0,0,0,0,1,308,60,1484.7701398146428,1500.0,-0.04380700631114709,1,0,0,0.0,-0.22776666666666667,-0.7575000000000001,1,3,0,0,0,5.079999999999984,2.539999999999992,0,-4,0,0,-1,248,-15.22986018535721
Iuri Alcantara,Russell Doane,0.5160725647217372,0.48392743527826276,2014-09-13,"Brasilia, Distrito Federal, Brazil", Brazil,1,0,Bantamweight,MALE,3,0,2,0,8.471666666666666,0.13428571428571429,0.1625,0.1111111111111111,0.0327,0,5,0,1,2,Orthodox,170.18,177.8,135,0,2,0,6.018051612903226,0.09859375,0.14386666666666667,0.4679970588235294,0.10751428571428572,3,18,0,0,5,Southpaw,175.26,180.34,135,34,28,DEC,3.0,5:00,900.0,3,2,1,0,0,0,105,70,1543.7723905749617,1532.6001795274483,0.032145129443474474,0,0,0,-2.45361505376344,-0.018633333333333335,0.35688594771241827,3,13,0,-1,3,5.079999999999984,2.539999999999992,0,6,2,2,0,35,11.172211047513429
Jessica Andrade,Larissa Pacheco,0.5231046300871027,0.47689536991289727,2014-09-13,"Brasilia, Distrito Federal, Brazil", Brazil,1,0,Women's Bantamweight,FEMALE,3,0,0,0,6.01,0.47,0.29285,0.93,0.33,0,0,0,0,0,Orthodox,170.18,175.26,135,0,2,0,11.273636363636363,0.14625,0.13791153846153847,0.2092857142857143,0.13866666666666666,1,8,0,0,2,Orthodox,154.94,157.48,115,22,20,SUB,1.0,4:33,273.0,2,0,0,0,0,1,182,60,1516.0661832347098,1500.0,0.04620926017420546,0,2,0,5.263636363636364,-0.15493846153846152,-0.7207142857142858,1,8,0,0,2,-15.240000000000009,-17.78,-20,2,2,0,-1,122,16.066183234709797
Godofredo Pepey,Dashon Johnson,0.5030349838897156,0.49696501611028443,2014-09-13,"Brasilia, Distrito Federal, Brazil", Brazil,1,0,Featherweight,MALE,3,1,0,0,20.5,0.22,0.13333333333333333,0.2866125,0.06770000000000001,1,3,0,0,0,Orthodox,170.18,177.8,145,0,1,0,5.821428571428571,0.09418181818181819,0.1079695652173913,0.06597083333333333,0.02528,3,9,1,0,2,Orthodox,170.18,185.42,145,27,26,SUB,1.0,4:29,269.0,1,1,0,0,0,0,174,77,1486.1089487108643,1484.0,0.00606996777943114,-1,1,0,-14.678571428571429,-0.02536376811594203,-0.22064166666666668,2,6,1,0,2,0.0,7.619999999999976,0,1,1,1,0,97,2.108948710864297
Igor Araujo,George Sullivan,0.5238807691870461,0.47611923081295393,2014-09-13,"Brasilia, Distrito Federal, Brazil", Brazil,0,0,Welterweight,MALE,3,0,1,0,20.683349999999997,0.23,0.11388333333333334,0.2525,0.0674,0,3,0,0,1,Orthodox,182.88,185.42,170,0,2,0,6.9472249999999995,0.12428571428571429,0.16770625,0.2233333333333333,0.0497,0,6,0,0,2,Orthodox,185.42,195.58,170,33,33,KO/TKO,2.0,2:31,451.0,2,0,1,0,0,0,189,231,1532.606693274435,1516.0,0.04776153837409214,0,1,0,-13.736124999999998,0.053822916666666665,-0.029166666666666702,0,3,0,0,1,2.539999999999992,10.160000000000025,0,0,1,0,0,-42,16.606693274434974
Francisco Trinaldo,Leandro Silva,0.5405477663362606,0.45945223366373944,2014-09-13,"Brasilia, Distrito Federal, Brazil", Brazil,1,0,Lightweight,MALE,3,1,0,0,20.683349999999997,0.23,0.11388333333333334,0.2525,0.0674,1,3,0,0,0,Orthodox,175.26,182.88,155,1,0,0,5.251920967741936,0.13553125,0.14475151515151513,0.12147058823529414,0.04178571428571428,3,15,0,2,4,Southpaw,175.26,177.8,155,36,28,DEC,3.0,5:00,900.0,1,1,0,0,0,0,112,462,1512.944061166757,1484.7065772221915,0.08109553267252112,0,0,0,-15.431429032258063,0.030868181818181795,-0.13102941176470587,2,12,0,2,4,0.0,-5.079999999999984,0,8,1,1,0,-350,28.237483944565383
Paulo Thiago,Sean Spencer,0.42084719328321485,0.5791528067167852,2014-09-13,"Brasilia, Distrito Federal, Brazil", Brazil,0,0,Welterweight,MALE,3,1,0,0,9.618303125,0.06794117647058824,0.017227777777777776,0.056842105263157895,0.016625,2,12,0,0,2,Southpaw,177.8,190.5,170,2,0,0,3.4616277777777773,0.07775675675675676,0.3045210526315789,0.20354358974358974,0.041275000000000006,7,29,0,1,5,Orthodox,180.34,185.42,170,33,27,DEC,3.0,5:00,900.0,3,1,2,0,0,0,105,182,1444.5874302052555,1500.0549223094706,-0.1583056134335703,1,0,0,-6.156675347222223,0.28729327485380113,0.14670148448043185,5,17,0,1,3,2.539999999999992,-5.0800000000000125,0,6,1,1,0,-77,-55.467492104215125
Rani Yahya,Johnny Bedford,0.5393659290244568,0.4606340709755432,2014-09-13,"Brasilia, Distrito Federal, Brazil", Brazil,1,0,Bantamweight,MALE,3,3,0,0,11.895624999999999,0.12558823529411764,0.016666666666666666,0.4605263157894737,0.1116,3,10,0,0,2,Orthodox,177.8,180.34,135,2,0,0,5.195511538461539,0.10159259259259261,0.2285714285714286,0.3890793103448276,0.052966666666666676,3,17,0,1,4,Orthodox,167.64,170.18,135,30,31,SUB,2.0,2:04,424.0,3,0,0,2,0,0,287,77,1525.1743156688844,1497.7633350100675,0.07873185804891358,-1,0,0,-6.70011346153846,0.21190476190476193,-0.07144700544464605,0,7,0,1,2,-10.160000000000025,-10.159999999999997,0,-1,3,-2,0,210,27.410980658816925
Jacare Souza,Gegard Mousasi,0.553292140918144,0.44670785908185595,2014-09-05,"Ledyard, Connecticut, USA", USA,1,0,Middleweight,MALE,5,0,1,0,14.090909090909092,0.12083333333333333,0.015384615384615385,0.05940357142857143,0.0202,1,9,0,1,2,Orthodox,187.96,193.04,185,0,3,0,3.672077272727272,0.12666666666666668,0.13923846153846153,0.1842857142857143,0.055166666666666676,0,5,0,1,3,Orthodox,185.42,182.88,185,34,29,SUB,3.0,4:30,870.0,1,1,1,0,0,0,202,97,1555.0969640119658,1517.9246007253478,0.1065842818362881,0,2,0,-10.41883181818182,0.12385384615384615,0.12488214285714287,-1,-4,0,0,1,-2.5400000000000205,-10.159999999999997,0,5,0,1,0,105,37.172363286618065
Alistair Overeem,Ben Rothwell,0.4812565811423205,0.5187434188576795,2014-09-05,"Ledyard, Connecticut, USA", USA,0,0,Heavyweight,MALE,3,0,1,0,4.0095238095238095,0.07727272727272727,0.11159565217391304,0.3326375,0.040839999999999994,3,14,0,0,3,Orthodox,193.04,198.12,265,0,1,0,6.47338125,0.161,0.005555555555555556,0.07175263157894736,0.05475,2,8,0,0,2,Orthodox,193.04,203.2,265,34,32,KO/TKO,1.0,2:19,139.0,1,1,1,2,0,0,216,370,1501.9986059949588,1515.0289733926857,-0.03748683771535899,0,0,0,2.4638574404761906,-0.10604009661835749,-0.26088486842105263,-1,-6,0,0,-1,0.0,5.079999999999984,0,2,0,-1,0,-154,-13.030367397726877
Matt Mitrione,Derrick Lewis,0.5109234216893513,0.48907657831064866,2014-09-05,"Ledyard, Connecticut, USA", USA,1,0,Heavyweight,MALE,3,0,2,0,5.7623500000000005,0.18571428571428572,0.0125,0.17,0.1262,0,2,0,0,2,Orthodox,190.5,200.66,260,0,1,0,6.912582926829269,0.11461904761904762,0.1701348837209302,0.0,0.0,3,17,0,0,7,Switch,190.5,200.66,265,36,29,KO/TKO,1.0,0:41,41.0,1,6,0,2,0,0,188,61,1538.8552719624608,1531.263693206478,0.021846843378702685,0,-1,0,1.1502329268292684,0.15763488372093018,-0.17,3,15,0,0,5,0.0,0.0,5,7,1,4,0,127,7.591578755982937
Joe Lauzon,Michael Chiesa,0.45591105165022355,0.5440889483497764,2014-09-05,"Ledyard, Connecticut, USA", USA,1,0,Lightweight,MALE,3,0,2,0,2.876985714285714,0.09777272727272729,0.22391304347826088,0.2387395833333333,0.06406,1,10,1,3,4,Southpaw,185.42,190.5,170,0,1,0,2.8795463414634144,0.1007142857142857,0.39519069767441856,0.3189977272727273,0.10246666666666666,6,31,0,7,10,Orthodox,177.8,180.34,155,30,26,KO/TKO,2.0,2:14,434.0,1,2,1,0,0,0,265,104,1515.190757726686,1545.906671541492,-0.08817789669955284,0,-1,0,0.0025606271777003364,0.17127765419615767,0.08025814393939398,5,21,-1,4,6,-7.619999999999976,-10.159999999999997,-15,4,0,2,0,161,-30.715913814806072
John Moraga,Justin Scoggins,0.5092992819471804,0.49070071805281956,2014-09-05,"Ledyard, Connecticut, USA", USA,1,0,Flyweight,MALE,3,1,0,0,6.996363636363637,0.1515,0.038461538461538464,0.5214285714285715,0.10820000000000002,1,7,0,0,2,Southpaw,170.18,167.64,125,1,0,0,6.398890476190476,0.10381818181818182,0.07970869565217391,0.16874999999999998,0.061320000000000006,2,14,1,1,3,Orthodox,167.64,167.64,125,30,22,SUB,2.0,0:47,347.0,1,1,1,1,0,0,90,61,1519.0141423498092,1512.5515941985723,0.018598563894360876,0,0,0,-0.5974731601731609,0.041247157190635445,-0.3526785714285715,1,7,1,1,1,-2.5400000000000205,0.0,0,8,0,0,0,29,6.462548151236888
Al Iaquinta,Rodrigo Damm,0.499975893710766,0.500024106289234,2014-09-05,"Ledyard, Connecticut, USA", USA,1,0,Lightweight,MALE,3,1,0,0,7.234128571428571,0.10154545454545455,0.1188391304347826,0.10069583333333333,0.030120000000000004,2,13,0,1,3,Orthodox,170.18,180.34,155,1,0,0,8.841271428571428,0.10545454545454545,0.02826086956521739,0.27693541666666666,0.06274,2,12,1,0,3,Orthodox,177.8,177.8,155,27,34,KO/TKO,3.0,2:26,746.0,3,0,2,0,0,0,104,97,1513.9278276214852,1513.9445783869278,-4.8212578467987655e-05,0,0,0,1.6071428571428568,-0.0905782608695652,0.17623958333333334,0,-1,1,-1,0,7.6200000000000045,-2.539999999999992,0,-7,1,0,0,7,-0.016750765442566262
Rafael Natal,Chris Camozzi,0.5151508862818306,0.4848491137181694,2014-09-05,"Ledyard, Connecticut, USA", USA,1,0,Middleweight,MALE,3,3,0,0,9.861322549019608,0.10486538461538464,0.058433962264150936,0.02,0.006045454545454546,5,29,0,1,6,Orthodox,187.96,193.04,185,2,0,0,7.155215853658537,0.09766666666666668,0.10976744186046514,0.5433931818181817,0.06856666666666666,5,27,0,1,5,Orthodox,182.88,193.04,185,31,27,DEC,3.0,5:00,900.0,4,0,4,1,0,0,118,62,1514.941201832884,1504.410063728981,0.030301772563661178,-1,0,0,-2.706106695361071,0.0513334795963142,0.5233931818181817,0,-2,0,0,-1,-5.0800000000000125,0.0,0,4,0,-1,0,56,10.531138103903004
Chris Beal,Tateki Matsuda,0.5230095872975623,0.4769904127024377,2014-09-05,"Ledyard, Connecticut, USA", USA,1,0,Bantamweight,MALE,3,0,0,0,7.83,0.44,0.3,1.0,0.327,0,0,0,0,0,Orthodox,170.18,165.1,125,0,1,0,7.83,0.22,0.09999999999999999,0.25,0.0654,0,2,0,0,1,Orthodox,170.18,175.26,125,29,28,DEC,3.0,5:00,900.0,0,1,0,0,0,1,132,60,1516.0,1500.0,0.04601917459512461,0,1,0,0.0,-0.2,-0.75,0,2,0,0,1,0.0,10.159999999999997,0,1,0,1,-1,72,16.0
Sean Soriano,Chas Skelly,0.47585727240968095,0.524142727590319,2014-09-05,"Ledyard, Connecticut, USA", USA,0,0,Featherweight,MALE,3,0,1,0,5.416666666666667,0.09514285714285715,0.05,0.1111111111111111,0.034,1,4,0,1,1,Orthodox,180.34,182.88,145,1,0,0,13.5,0.223,0.13333333333333333,0.25,0.068,1,2,0,0,0,Orthodox,175.26,177.8,145,24,29,DEC,3.0,5:00,900.0,0,0,0,0,0,0,244,13,1484.0,1500.7891413932073,-0.04828545518063804,1,-1,0,8.083333333333332,0.08333333333333333,0.1388888888888889,0,-2,0,-1,-1,-5.0800000000000125,-5.079999999999984,0,-5,0,0,0,231,-16.789141393207274
TJ Dillashaw,Joe Soto,0.593423782349684,0.40657621765031604,2014-08-30,"Sacramento, California, USA", USA,1,1,Bantamweight,MALE,5,0,0,0,7.83,0.44,0.3,1.0,0.327,0,0,0,0,0,Orthodox,167.64,165.1,135,0,2,0,5.857313888888889,0.0768108108108108,0.2706763157894737,0.27942820512820515,0.06495,2,19,2,1,6,Orthodox,167.64,170.18,125,28,27,KO/TKO,5.0,2:20,1340.0,2,3,0,0,0,1,98,60,1565.6891903983271,1500.0,0.18684756469936792,0,2,0,-1.972686111111111,-0.02932368421052628,-0.7205717948717949,2,19,2,1,6,0.0,5.0800000000000125,-10,1,2,3,-1,38,65.68919039832713
Tony Ferguson,Danny Castillo,0.5014667763055904,0.49853322369440956,2014-08-30,"Sacramento, California, USA", USA,1,0,Lightweight,MALE,3,0,1,0,7.67146304347826,0.11621276595744683,0.022016666666666667,0.6300051020408163,0.08821,3,26,0,0,7,Orthodox,175.26,180.34,155,0,2,0,6.825001923076922,0.0952962962962963,0.04731964285714285,0.21931034482758618,0.08756666666666667,1,10,1,1,5,Orthodox,180.34,193.04,155,30,35,DEC,3.0,5:00,900.0,1,3,5,2,0,0,98,126,1559.0082947047151,1557.9890712118604,0.0029335526111808896,0,1,0,-0.8464611204013384,0.025302976190476185,-0.4106947572132301,-2,-16,1,1,-2,5.0800000000000125,12.699999999999989,0,-5,-4,1,0,-28,1.019223492854735
Bethe Correia,Shayna Baszler,0.544919431744837,0.45508056825516296,2014-08-30,"Sacramento, California, USA", USA,1,0,Women's Bantamweight,FEMALE,3,0,0,0,6.01,0.47,0.29285,0.93,0.33,0,0,0,0,0,Orthodox,170.18,170.18,135,0,2,0,11.835,0.1457142857142857,0.03660625,0.21444444444444447,0.05800000000000001,0,6,0,0,2,Orthodox,165.1,162.56,135,31,34,KO/TKO,2.0,1:56,416.0,2,0,0,0,0,1,126,60,1531.2976013366472,1500.0,0.08983886348967407,0,2,0,5.825000000000001,-0.25624375,-0.7155555555555556,0,6,0,0,2,-5.0800000000000125,-7.6200000000000045,0,-3,2,0,-1,66,31.297601336647176
